Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSizeScaleFactor	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrixScaleFactor	migModel.t:h3n2_2deme.rateMatrix_backward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_backward_NewZealand_HongKong	migModel.t:h3n2_2deme.rateMatrix_forward_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_forward_NewZealand_HongKong	clockRate.c:h3n2_2deme	gammaShape.s:h3n2_2deme	kappa.s:h3n2_2deme	freqParameter.s:h3n2_2deme.1	freqParameter.s:h3n2_2deme.2	freqParameter.s:h3n2_2deme.3	freqParameter.s:h3n2_2deme.4
9408000	-4607.671242502634	-4531.881074940414	-75.7901675622208	-4531.881074940414	6.825547334267441	40.254660336819114	30.213585022141952	10.041075314677155	2	11	38	21	0	1.0	1.9088653419474437	0.4222083525109357	1.0	0.036675232667892736	0.9879959453779439	0.21852779827828794	0.16581405870170662	0.003908178304661837	0.28373174694817077	6.472327432054112	0.3296917353942032	0.20749874651112715	0.2251553463052057	0.23765417178946394
9409000	-4596.518578764791	-4518.266854073248	-78.25172469154192	-4518.266854073248	6.8226985528489505	39.21523665045154	27.95338951505472	11.261847135396817	2	11	38	21	0	1.0	2.075150472831059	0.4272305648271293	1.0	0.08252925201891466	0.9763817824089759	0.20101681581500716	0.4008622754290572	0.0044683127156678135	0.309233630761016	6.472327432054112	0.3296917353942032	0.20749874651112715	0.2251553463052057	0.23765417178946394
9410000	-4592.329545479097	-4525.311412117445	-67.01813336165176	-4525.311412117445	7.144392115991089	39.562129976390146	32.04930924106675	7.5128207353234036	0	11	40	19	0	1.0	2.0860707617187395	0.33886217214790926	1.0	0.005890520673008777	1.3417666356456828	0.21795711105019125	0.03626265767398734	0.004303541941236335	0.309233630761016	6.472327432054112	0.3296917353942032	0.20749874651112715	0.2251553463052057	0.23765417178946394
9411000	-4600.955121316667	-4528.396885613509	-72.5582357031583	-4528.396885613509	7.122592316801745	39.84447881223203	31.720969552875403	8.123509259356638	0	11	40	19	0	1.0	2.0856382876294695	0.477358764704732	1.0	0.0050463676777372495	1.823433734306041	0.41734565389025285	0.022048191884891325	0.004565300800839634	0.309233630761016	7.264608544207858	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9412000	-4593.057932799511	-4520.637498029949	-72.42043476956245	-4520.637498029949	6.94782976477369	40.06395954763812	32.05442954151277	8.009530006125345	0	11	40	19	0	1.0	1.5334660619717881	0.22953738295669773	1.0	0.0031128665966254124	1.94056314336652	0.2904738464298461	0.020796069119038495	0.004320297336536442	0.309233630761016	7.264608544207858	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9413000	-4586.503000076811	-4516.265445114784	-70.23755496202782	-4516.265445114784	7.392487192578572	41.27935529239349	34.38333261611416	6.8960226762793395	0	13	42	17	0	1.0	1.5586922223525244	0.4378953452703246	1.0	2.8930321473280487E-4	1.1604452589350494	0.3260127753519689	0.0010297772643078247	0.004208609367485688	0.309233630761016	7.264608544207858	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9414000	-4599.2921732080795	-4521.456191205126	-77.8359820029539	-4521.456191205126	7.39097184107865	42.88852166952019	33.17292866077003	9.715593008750147	0	10	39	20	0	1.0	1.566768948379793	0.6097156848935326	1.0	3.4845069187061813E-4	0.7365355437490166	0.2866263554493827	8.954037719394918E-4	0.003972240323684597	0.36088002457366275	7.264608544207858	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9415000	-4607.797069521688	-4526.619714326612	-81.17735519507623	-4526.619714326612	7.357325644851595	43.4431367028767	34.191884638732276	9.251252064144426	0	10	39	20	0	1.0	1.5631669194938673	0.6726135788702787	1.0	0.0027202623198529898	0.6804814756519145	0.292803714680298	0.006321942054577417	0.003683644831962764	0.36088002457366275	7.264608544207858	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9416000	-4616.379517370281	-4531.686828414988	-84.69268895529329	-4531.686828414988	7.304132528463136	44.51447319342325	34.00626595802798	10.508207235395265	0	11	40	19	0	1.0	1.8636842254749515	0.51950414062391	1.0	0.010546422349054911	0.8170600374281016	0.22775643361688724	0.037834541498600514	0.004395467180761563	0.36088002457366275	7.264608544207858	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9417000	-4615.917252307063	-4526.679446536935	-89.23780577012818	-4526.679446536935	7.3828139817768115	45.82560878485852	32.60581818684662	13.21979059801189	0	9	38	21	0	1.0	1.407029312472028	0.5274574464201954	1.0	0.03259597544697269	0.6425852736065296	0.24088793639148928	0.0869520247249903	0.003484335673406215	0.36088002457366275	7.83801526302938	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9418000	-4616.990491305187	-4520.764901704088	-96.22558960109899	-4520.764901704088	7.364582434408976	46.435741063699396	32.18336485290219	14.252376210797205	2	9	36	23	0	1.0	1.8915295366753115	1.0626814024450186	1.0	0.032614441872448025	0.5388647833723456	0.30273996393885094	0.05805237579388926	0.0037731128716232	0.1838088903849668	6.25400187144359	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9419000	-4612.5501641388955	-4522.14725286059	-90.40291127830533	-4522.14725286059	7.520040207822669	46.31787145810964	33.799887684314484	12.517983773795176	1	9	37	22	0	1.0	1.8525509285041564	0.8132028179707796	1.0	0.033300666219054004	0.5502027708603684	0.24151910580955396	0.07586198517837921	0.003615281350958904	0.2743090721393414	6.25400187144359	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9420000	-4615.353312791342	-4520.209063215138	-95.14424957620474	-4520.209063215138	7.381723011329251	44.21375039560045	31.518595904140856	12.695154491459586	4	12	37	22	0	1.0	2.197237538141132	0.8164055951635689	1.0	0.19049868473100381	0.7301443884929023	0.2712924541363811	0.5126996477450804	0.003928860642404856	0.2743090721393414	6.25400187144359	0.3324654042590691	0.19502397193115942	0.2322653763141786	0.24024524749559292
9421000	-4618.862546386611	-4521.956639547649	-96.90590683896218	-4521.956639547649	6.9320135412437915	43.82783587024134	31.30497484134422	12.522861028897116	4	11	36	23	0	1.0	2.214899704572913	0.8229681498474899	1.0	0.09523007889022787	0.7243220337911671	0.2691290999823531	0.2562979790159667	0.00368472763720705	0.2743090721393414	6.25400187144359	0.3418472647511001	0.19502397193115942	0.2322653763141786	0.2308633870035619
9422000	-4611.684083100559	-4517.941418867782	-93.74266423277692	-4517.941418867782	7.036669489933598	43.96871031088613	32.66654429150274	11.302166019383382	3	11	37	22	0	1.0	2.7276573160863617	0.8292483229825034	1.0	0.09450886985486848	1.0471301626150644	0.3183431167001645	0.3108692573142834	0.0037680756215760433	0.2743090721393414	5.633640435354029	0.34714837123709585	0.18509002139266997	0.2240742288077782	0.24368737856245598
9423000	-4613.792836310172	-4524.35631631708	-89.4365199930919	-4524.35631631708	7.230902035170736	45.17587417549739	33.48846516557607	11.68740900992132	2	10	37	22	0	1.0	2.1566233028581245	0.4973027656175154	1.0	0.09456672204667027	1.0608737639999883	0.24463032376079477	0.4101018746346846	0.004184077229877251	0.2743090721393414	5.633640435354029	0.34714837123709585	0.18509002139266997	0.2240742288077782	0.24368737856245598
9424000	-4609.43723874284	-4526.917893668854	-82.51934507398626	-4526.917893668854	7.054310210743426	43.9556337753236	34.65525735548806	9.300376419835542	0	10	39	20	0	1.0	2.4904156318094612	0.4004333734555674	1.0	0.07508372058557476	0.8046641405518661	0.1293817675187805	0.46696824949201654	0.004335538198843894	0.2743090721393414	5.633640435354029	0.34714837123709585	0.18509002139266997	0.2240742288077782	0.24368737856245598
9425000	-4605.920605234854	-4527.489863441173	-78.43074179368064	-4527.489863441173	7.142695541020203	42.71832348699923	33.15285552979862	9.565467957200617	1	10	38	21	0	1.0	2.1970812670445987	0.2620893144179041	1.0	0.06615667275481742	0.805033246949215	0.09603222918574733	0.554587991206099	0.004068390107959221	0.2743090721393414	8.43176622326585	0.34714837123709585	0.18509002139266997	0.2240742288077782	0.24368737856245598
9426000	-4606.235987143922	-4521.198716428363	-85.03727071555964	-4521.198716428363	7.235916855309096	43.163032392762894	34.68625265255568	8.476779740207206	1	12	40	19	0	1.0	2.207842806689493	0.2633730559844623	1.0	0.08376867690060794	1.1369443967635389	0.13562583321274332	0.7022285177562527	0.0037093439827232694	0.2743090721393414	8.43176622326585	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9427000	-4594.139146089641	-4520.606380758268	-73.5327653313732	-4520.606380758268	7.326019240833662	43.39662948413533	36.22001888854787	7.176610595587459	1	12	40	19	0	1.0	2.2590206308427194	0.2990249943331526	1.0	0.037014291515595904	1.139375520993307	0.1508183475868739	0.2796289599678034	0.003236362666876175	0.2743090721393414	8.43176622326585	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9428000	-4591.843307464926	-4521.472143474341	-70.37116399058544	-4521.472143474341	6.998035454752116	42.21165971160224	35.46273937199572	6.748920339606513	0	11	40	19	0	1.0	2.2575757874582445	0.23031700623330853	1.0	0.06625218879426874	1.1401047187429838	0.11631304121532574	0.6494063974439711	0.00447484276636807	0.2743090721393414	6.388314464419538	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9429000	-4600.292620537753	-4527.597710705029	-72.6949098327236	-4527.597710705029	7.037166602733717	42.497675315965274	33.74989404933948	8.747781266625784	0	11	40	19	0	1.0	2.2630044416743673	0.24518376563186553	1.0	0.026200368777501648	0.7436799805276886	0.0805735307863123	0.24182494613455255	0.0036663021790611467	0.24676729298020936	6.388314464419538	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9430000	-4589.369429380055	-4522.338222623012	-67.03120675704342	-4522.338222623012	7.164339242533556	41.98248949914695	35.12140316669232	6.8610863324546285	0	11	40	19	0	1.0	1.5902033089709464	0.2807748506465417	1.0	0.026223045586537937	1.291494986987219	0.22803330243146844	0.14851748212842372	0.003954084264167022	0.20051441455603336	6.388314464419538	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9431000	-4606.826555180828	-4523.83368563931	-82.992869541518	-4523.83368563931	6.709888985111984	42.35565858120023	34.09449376211759	8.261164819082644	1	12	40	19	0	1.0	1.6006692701652019	0.45380462312457726	1.0	0.006539382230009307	1.490131118070173	0.42246602908310205	0.023065847389057575	0.004173283214115945	0.20051441455603336	6.388314464419538	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9432000	-4608.724137524461	-4529.430107794785	-79.29402972967648	-4529.430107794785	6.733711879340939	41.26457016070408	29.8789066370317	11.385663523672392	1	9	37	22	0	1.0	1.6141410342652047	0.37111504346675633	1.0	0.049578477647043956	1.4776943517191752	0.3397439207153818	0.21563840268755496	0.003616098114655791	0.19660129411999883	6.388314464419538	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9433000	-4611.462364576322	-4530.968385295141	-80.49397928118114	-4530.968385295141	6.597492769820091	40.906805697067604	29.69947890166266	11.207326795404947	1	9	37	22	0	1.0	1.4247018431405405	0.49283795501930444	1.0	0.013699570202954736	0.5849086004529211	0.2023336741707191	0.03960288106791273	0.004034649394796547	0.19660129411999883	6.388314464419538	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9434000	-4607.574575876915	-4524.0070610724315	-83.56751480448406	-4524.0070610724315	7.031295775902654	41.17029495358145	30.538703337047018	10.631591616534426	2	11	38	21	0	1.0	1.6172370502211626	0.3498046611921292	1.0	0.1481110296823015	1.0073197561168397	0.21788095069452076	0.6847554401714013	0.004229900218074955	0.19660129411999883	6.388314464419538	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9435000	-4613.586150230998	-4521.489576801046	-92.09657342995216	-4521.489576801046	7.068087747721122	42.73945630639969	30.9447164604146	11.794739845985067	4	12	37	22	0	1.0	1.6425490778356493	0.5188853506932862	1.0	0.18499986482542174	0.6964172407815469	0.2199999434342265	0.5856233115132498	0.004074840836528351	0.19660129411999883	6.388314464419538	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9436000	-4608.498769662025	-4522.826706346605	-85.67206331542046	-4522.826706346605	7.014058182783382	42.83096836766023	32.53648993142058	10.294478436239654	1	11	39	20	0	1.0	1.8202105283421717	0.5263071231484044	1.0	0.06877544943518664	1.1297368162920558	0.32665921026127365	0.23785693114796086	0.003832292472371807	0.19660129411999883	6.388314464419538	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9437000	-4613.811440858619	-4532.085433816364	-81.72600704225502	-4532.085433816364	6.98603722713972	42.24238678528613	30.281756646546654	11.960630138739486	3	11	37	22	0	1.0	1.3457319433203305	0.5504273770987274	1.0	0.13957911176274232	1.0256864468655826	0.41952329620784645	0.3412549541221487	0.0043977778152247595	0.19660129411999883	7.3253859116751014	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9438000	-4600.431546384157	-4522.876292834845	-77.55525354931186	-4522.876292834845	7.04797065774657	42.15930838083915	29.620559938897678	12.53874844194146	3	9	35	24	0	1.0	1.341230187672435	0.5649000283121952	1.0	0.08871321886200917	0.5632305818672277	0.23722174953073505	0.21062991895897146	0.003971396392329321	0.19660129411999883	7.3253859116751014	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9439000	-4607.030840853059	-4526.41317304049	-80.61766781256912	-4526.41317304049	6.981079463688039	42.06128759738919	28.52853448189485	13.532753115494337	3	11	37	22	0	1.0	1.3358656961646438	0.5626406089876937	1.0	0.14629625667306823	0.565492370370391	0.23817437078935016	0.3473481075574555	0.004067983700960676	0.32502358658595126	7.3253859116751014	0.34714837123709585	0.18509002139266997	0.2118678699958785	0.25589373737435567
9440000	-4613.488037313849	-4532.161949973563	-81.32608734028635	-4532.161949973563	6.91782587131958	40.905105263896964	23.900064907098404	17.005040356798567	5	10	34	25	0	1.0	0.9217538540420048	0.7702526488459202	1.0	0.1551124381738163	0.5518278580737206	0.4611283885870079	0.185621546268993	0.004410212409209149	0.32502358658595126	7.3253859116751014	0.3295156368390433	0.18509002139266997	0.22950060439393105	0.25589373737435567
9441000	-4622.446824444657	-4525.873340616873	-96.57348382778368	-4525.873340616873	6.888685326497193	43.17051653125813	25.330916510809594	17.83960002044854	6	12	35	24	0	1.0	1.0174666167852802	0.7409180330261806	1.0	0.3678745083290016	1.0203974591640699	0.7430522691127303	0.5051841292919801	0.00414438993260093	0.32502358658595126	5.726534732753675	0.3295156368390433	0.18509002139266997	0.22950060439393105	0.25589373737435567
9442000	-4617.053560028949	-4524.787992611398	-92.26556741755068	-4524.787992611398	6.888700272844443	42.09025858854922	26.386989088539416	15.703269500009792	6	9	32	27	0	1.0	2.151473350559404	0.7452917545622636	1.0	0.3657156481916056	0.3915755166092522	0.13564565126565648	1.0557308143425386	0.004087646710974609	0.32502358658595126	5.726534732753675	0.3295156368390433	0.18509002139266997	0.22950060439393105	0.25589373737435567
9443000	-4613.967440474225	-4526.445230594416	-87.52220987980967	-4526.445230594416	6.912739646253034	42.725356953051474	28.529381760218065	14.195975192833398	3	9	35	24	0	1.0	1.2346973614716963	0.773644001997603	1.0	0.1016520847574798	0.5497884194400289	0.3444896914338073	0.16223167311332226	0.0037566823899245505	0.32502358658595126	5.726534732753675	0.3295156368390433	0.18509002139266997	0.22950060439393105	0.25589373737435567
9444000	-4620.32971604668	-4530.852912409767	-89.4768036369129	-4530.852912409767	7.190163768747955	42.90363681568942	27.700832693761672	15.202804121927738	4	9	34	25	0	1.0	1.5723083911711138	0.7644707323037518	1.0	0.030333336721232104	0.494924909527502	0.24063702143066493	0.0623874241925351	0.004811634753578215	0.32502358658595126	5.726534732753675	0.3295156368390433	0.20365328706945904	0.22950060439393105	0.2373304716975666
9445000	-4614.101655655772	-4524.319472795223	-89.78218286054917	-4524.319472795223	6.909819962647868	42.65651344243024	30.23881874937549	12.41769469305475	1	10	38	21	0	1.0	1.5611867872650573	0.6401285905014527	1.0	0.14983247757054863	0.8129060671486154	0.3333133608474328	0.36542108532144646	0.003923908040466968	0.2438757856985667	5.726534732753675	0.3295156368390433	0.20365328706945904	0.22950060439393105	0.2373304716975666
9446000	-4628.396035544173	-4531.635234242444	-96.76080130172893	-4531.635234242444	6.829759008844087	43.98980161034833	28.441631545083176	15.548170065265156	4	11	36	23	0	1.0	1.1727710075692859	0.9110937373803593	1.0	0.1499078363369803	0.7328634987141739	0.5693416188869211	0.1929632013155378	0.004438586926159977	0.16754379593404595	5.726534732753675	0.3295156368390433	0.20365328706945904	0.22950060439393105	0.2373304716975666
9447000	-4609.591202909298	-4526.919028264725	-82.67217464457319	-4526.919028264725	6.795419302112987	40.318193694362535	26.434382147117468	13.883811547245063	2	9	36	23	0	1.0	1.2028150555868466	0.9578956585237655	1.0	0.15307177663461619	0.7664563937094666	0.6103891438437933	0.19220990917245637	0.003947448460602041	0.16754379593404595	5.726534732753675	0.3295156368390433	0.20365328706945904	0.22950060439393105	0.2373304716975666
9448000	-4622.005621281881	-4538.175787317964	-83.82983396391644	-4538.175787317964	6.705546321477426	39.02880752340974	27.46193350805049	11.566874015359254	5	12	36	23	0	1.0	1.3252810398347357	0.3522026217341723	1.0	0.43366127726783144	0.7718059346656639	0.20511277645165588	1.6317966789791474	0.004064519109036928	0.10983425999253969	5.726534732753675	0.3295156368390433	0.20365328706945904	0.22950060439393105	0.2373304716975666
9449000	-4610.422278582754	-4527.90436167798	-82.51791690477393	-4527.90436167798	6.851863410258721	40.151996340095444	29.16160668555809	10.99038965453736	3	12	38	21	0	1.0	1.3232739049293765	0.5063011565800357	1.0	0.3177613001930554	1.1476798015593606	0.4391166550995065	0.8305041990861624	0.004362020984993918	0.28924577099448107	5.726534732753675	0.3295156368390433	0.21500806387692567	0.21814582758646442	0.2373304716975666
9450000	-4625.260166413162	-4541.295243152356	-83.96492326080505	-4541.295243152356	6.803353325552734	39.26182285512478	29.323058127452953	9.93876472767182	4	13	38	21	0	1.0	2.0210574765658333	0.8091651118327865	1.0	0.10530213730182049	1.0319599681243596	0.4131629172828754	0.2630139001052058	0.004541493719711619	0.28924577099448107	5.726534732753675	0.3295156368390433	0.21500806387692567	0.21814582758646442	0.2373304716975666
9451000	-4623.747477900272	-4538.563613057163	-85.18386484310936	-4538.563613057163	6.722345407327372	40.4276908413479	25.619207820012548	14.808483021335348	4	9	34	25	0	1.0	1.0474716738953989	0.5182221901925479	1.0	0.23536237270892438	1.021539848887761	0.5053927767715889	0.4757330411146778	0.004060472291901308	0.28924577099448107	5.726534732753675	0.3295156368390433	0.21500806387692567	0.21814582758646442	0.2373304716975666
9452000	-4617.950661754611	-4520.364342445506	-97.58631930910524	-4520.364342445506	6.932334782220156	42.02313188299979	25.06808788834259	16.95504399465721	8	12	33	26	0	1.0	1.0024707105422515	0.826301302845433	1.0	0.23673416866174005	1.1925449474889411	0.9829728025458541	0.2872064578026647	0.00411761584227655	0.28924577099448107	6.084115951807809	0.3370445356509453	0.20097617342647608	0.22218959464912744	0.2397896962734511
9453000	-4615.482541854386	-4524.7552182270565	-90.72732362732958	-4524.7552182270565	6.9544874404717865	40.271805500568604	26.02306015709355	14.248745343475054	7	11	33	26	0	1.0	1.060458872900552	0.826611019410535	1.0	0.26110385064590286	1.192098121937148	0.9292217444667084	0.3349700024122607	0.004797636190375166	0.18052509245698692	6.084115951807809	0.3370445356509453	0.20097617342647608	0.22218959464912744	0.2397896962734511
9454000	-4611.869289653561	-4524.740188404972	-87.12910124858941	-4524.740188404972	7.101879766323955	40.47324683593351	24.652996632146046	15.820250203787467	7	12	34	25	0	1.0	0.9565142994451218	0.835051650976776	1.0	0.26138839540685804	0.8485050156225238	0.7407578899434061	0.2994087103752446	0.004364311109275596	0.18052509245698692	6.084115951807809	0.3370445356509453	0.20097617342647608	0.22218959464912744	0.2397896962734511
9455000	-4612.772138399109	-4526.857917459937	-85.91422093917247	-4526.857917459937	7.126078020074442	39.06593034092212	25.998193041299	13.06773729962312	5	11	35	24	0	1.0	1.4014666604089319	1.034290476932154	1.0	0.2648282148228806	0.7586923000252616	0.5599192924139286	0.35884301565915677	0.004123912255866313	0.18052509245698692	6.084115951807809	0.3370445356509453	0.20097617342647608	0.22218959464912744	0.2397896962734511
9456000	-4605.248300006769	-4517.571369929742	-87.67693007702651	-4517.571369929742	7.008466453388409	41.66781201890399	25.25203090887952	16.415781110024483	3	9	35	24	0	1.0	1.0278618699866462	1.0360579748857284	1.0	0.09141800974871025	0.3879497429520179	0.3910432294229656	0.09069481508612548	0.004156186862830409	0.18052509245698692	7.644695557288441	0.3370445356509453	0.20097617342647608	0.22218959464912744	0.2397896962734511
9457000	-4601.679104931451	-4516.540671042322	-85.13843388912866	-4516.540671042322	6.936646563231836	40.48133583541326	25.565439399703415	14.915896435709843	2	9	36	23	0	1.0	1.427698791954009	1.334270265716924	1.0	0.17701466454985504	0.666676770532415	0.6230494812901971	0.18940961904759215	0.004129488942602028	0.2600132490374773	5.567411157233595	0.3370445356509453	0.20097617342647608	0.22218959464912744	0.2397896962734511
9458000	-4607.4913730440285	-4518.546754515072	-88.9446185289565	-4518.546754515072	7.352517782718843	40.365685475173976	26.15587349837863	14.20981197679534	4	12	37	22	0	1.0	1.2071075252662133	1.338813893117522	1.0	0.1735834172788272	0.6109489023631675	0.6776089630360979	0.15650707714929915	0.004023436898026412	0.2600132490374773	5.567411157233595	0.3370445356509453	0.20097617342647608	0.22218959464912744	0.2397896962734511
9459000	-4616.5730155682195	-4531.288692888819	-85.28432267940036	-4531.288692888819	7.437637860789781	40.06100427645946	26.264459698574484	13.796544577884966	3	11	37	22	0	1.0	1.210900966639407	1.1157072667694474	1.0	0.04897959156268147	0.8389172594466725	0.7729666656230267	0.05315859861752625	0.004111516751978529	0.31692000023864425	5.567411157233595	0.3370445356509453	0.20097617342647608	0.22218959464912744	0.2397896962734511
9460000	-4607.842378494001	-4523.969607578813	-83.87277091518835	-4523.969607578813	7.367632389308701	40.14307364370139	26.714691041342867	13.428382602358528	3	11	37	22	0	1.0	1.302566704894063	0.6719843524466799	1.0	0.11021357368784943	0.8382548356210885	0.43244935617016833	0.21363671786475438	0.004161568593851881	0.23396263675915757	7.9161294086375396	0.3370445356509453	0.20539121105628627	0.22218959464912744	0.2353746586436409
9461000	-4594.4324260738695	-4517.781291959368	-76.65113411450122	-4517.781291959368	7.399729797285224	39.01386878800899	26.557591013718906	12.456277774290065	3	10	36	23	0	1.0	1.332685917966064	0.6143932361822645	1.0	0.09311299112322721	0.8348210480055968	0.3848681811690675	0.20197223006669243	0.004106313549828104	0.23396263675915757	6.46396125769791	0.3370445356509453	0.20539121105628627	0.22218959464912744	0.2353746586436409
9462000	-4593.411861967041	-4513.519680739187	-79.89218122785415	-4513.519680739187	7.0527450627293335	38.653420119462076	23.979068619099063	14.674351500363006	5	9	33	26	0	1.0	1.3359742792611258	0.5029455219393654	1.0	0.11882253344640506	0.6807626193158514	0.2562822624683918	0.31562831669904007	0.004599973171263484	0.23396263675915757	6.46396125769791	0.3370445356509453	0.20539121105628627	0.22218959464912744	0.2353746586436409
9463000	-4590.216860092814	-4515.158362003985	-75.05849808882968	-4515.158362003985	6.970842439605334	38.86279195282463	26.522983659892404	12.339808292932226	4	9	34	25	0	1.0	1.131605162341274	0.4662026204564301	1.0	0.20520375992060444	0.642438300007535	0.264673959533211	0.49808736345294097	0.004737222459333273	0.23396263675915757	6.46396125769791	0.3370445356509453	0.20539121105628627	0.22218959464912744	0.2353746586436409
9464000	-4597.94378131009	-4521.411957076358	-76.53182423373265	-4521.411957076358	7.004912740444315	39.356762052627985	27.722377923006505	11.634384129621477	3	9	36	23	1	1.0	1.432859238960863	0.44381067310529504	1.0	0.050802587394735234	0.6382483302497606	0.19768963576764423	0.1640180399500955	0.004362224616908746	0.1082442815869251	9.56370330506389	0.35130548267758316	0.19113026402964842	0.22218959464912744	0.2353746586436409
9465000	-4591.0338172547745	-4523.907615065642	-67.12620218913229	-4523.907615065642	6.931623879557166	37.86845780306118	28.38478157942247	9.48367622363871	2	10	37	22	0	1.0	1.4277678651508339	0.3490439966167751	1.0	0.0715830176719723	1.0688983562541992	0.2613117743791303	0.29281103045235524	0.004839101718448123	0.18639561635996918	9.56370330506389	0.35130548267758316	0.19113026402964842	0.22218959464912744	0.2353746586436409
9466000	-4579.0008930758295	-4521.932838192145	-57.068054883684376	-4521.932838192145	6.715064858695585	35.66874465394644	28.083324733499612	7.585419920446833	1	10	38	21	0	1.0	1.4280955970190523	0.3496379789094151	1.0	0.08122199742757871	1.0686530561104537	0.2616363326613099	0.33175107941425774	0.00487433852495848	0.18639561635996918	9.042370872240449	0.33498203046273317	0.1826502232138151	0.23540585966669775	0.24696188665675387
9467000	-4592.223327430711	-4525.96166646033	-66.26166097038058	-4525.96166646033	6.934726334884286	37.44260701510396	25.895637459069988	11.546969556033964	3	9	35	24	0	1.0	1.0954020274544025	0.34828628117791766	1.0	0.08153721969042307	0.5780694255800659	0.1837988660344313	0.25644431201772916	0.004470975690132448	0.2903540208529231	9.042370872240449	0.33498203046273317	0.1826502232138151	0.23540585966669775	0.24696188665675387
9468000	-4585.657427816254	-4525.824823912086	-59.83260390416832	-4525.824823912086	6.974200919351726	37.13635281482	29.11598712160183	8.020365693218173	1	11	39	20	0	1.0	1.540895636733428	0.2028168576353781	1.0	0.06657001317393907	1.207904556600637	0.15898766967277586	0.5057638898114777	0.004807678506453345	0.3056511937609935	9.042370872240449	0.33498203046273317	0.1826502232138151	0.23540585966669775	0.24696188665675387
9469000	-4594.957774995768	-4526.154365718914	-68.80340927685363	-4526.154365718914	6.766429488171568	37.706256219312706	30.281079374641294	7.4251768446714	4	13	38	21	0	1.0	1.550990323352615	0.296021984655181	1.0	0.08100044508325271	1.0190760077377723	0.19450082813729458	0.42439721717871765	0.003949480510935169	0.3056511937609935	9.042370872240449	0.33498203046273317	0.1826502232138151	0.23540585966669775	0.24696188665675387
9470000	-4586.228696969037	-4519.839152553417	-66.38954441561982	-4519.839152553417	6.750397921624912	37.09012794814628	29.010222973723604	8.079904974422671	2	12	39	20	0	1.0	1.5409542193469332	0.35823989014713314	1.0	0.0820753884255406	1.4662186138543576	0.3408654121998996	0.3530439227382824	0.004865912379481031	0.34898547265033314	9.042370872240449	0.3545043744316605	0.1826502232138151	0.21588351569777042	0.24696188665675387
9471000	-4586.583263090438	-4529.656258048676	-56.92700504176196	-4529.656258048676	7.118682999105354	36.87862564664189	29.732889180323035	7.145736466318853	3	12	38	21	0	1.0	1.5424846638463354	0.20583259502305593	1.0	0.07123300099906739	1.4116602110905478	0.18837508816133613	0.5338115257620136	0.00516975088773345	0.34898547265033314	9.042370872240449	0.3545043744316605	0.1826502232138151	0.21588351569777042	0.24696188665675387
9472000	-4588.313515323487	-4529.856879186885	-58.456636136602235	-4529.856879186885	6.299750370641192	34.07273063714156	26.912357698873375	7.160372938268188	5	14	38	21	0	1.0	1.5461456724375822	0.26782205603970516	1.0	0.12621085340538007	1.4083176410773512	0.24394760009623245	0.7286194710507805	0.004483442990515521	0.34898547265033314	9.042370872240449	0.3545043744316605	0.19483241646628785	0.21588351569777042	0.23477969340428112
